customer_id,customer_segment_id,full_name,age,country,journey_stage,total_aum,profile_json,created_time
d29bd988-056a-cfd3-a10b-c758abf0ad1a,cc72b8a2-0cb2-f07d-15c0-0be4e9d97b02,Huang Wei,26,CN,growth,2793037.32,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-05""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-28T13:49:00+08:00
ab301056-fff9-09e4-90fd-1ba8649d7a6a,a8554abc-3790-3b51-da37-39b125d7ac0f,Huang Fang,43,SG,growth,780463.09,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-06""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-03-04T12:31:00+08:00
302ba455-306b-afef-522c-fb67f4afb595,bdf75367-239a-605e-899d-5d813cb0b558,Wang Hao,37,CN,activation,257678.74,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-10-07""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-17T14:29:00+08:00
5884b2f2-7398-0248-cd06-60d7e01ba950,c4277ed3-34ff-13a1-f252-b31033baaeac,Chen Jie,50,GB,retention,767991.48,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""MetroBank"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-08""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-21T15:05:00+08:00
b28e5399-9cc8-2d0c-e53b-5b027d987232,ea1ea95f-a684-3aff-ebe0-e7a4df1c95cc,Yang Na,47,CN,activation,678160.52,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""VIP""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-09""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""VERY_HIGH""}}",2026-02-11T15:17:00+08:00
4f9804ad-9d69-6d39-c16f-bed4846bf852,46689f92-63b1-1ca3-db21-defac3e935f8,Yang Jie,36,US,activation,5142814.07,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-10""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""HIGH""}}",2026-03-26T13:37:00+08:00
996ea5ae-93ec-1625-9e8e-645057df1f2c,d5e61733-2aa8-080f-b134-0ee82ced2892,Wang Ming,41,HK,activation,275529.13,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""STUDENT"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-11""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-29T09:27:00+08:00
5e50280c-b93b-aa5b-38f1-be03044dabe6,41e7d0dc-5cb3-0a3a-db41-dd24a2348e1b,Yang Hao,30,SG,onboarding,996079.29,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-12""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""LOW""}}",2026-03-01T18:25:00+08:00
9a6f571f-585a-f1c5-631e-425ba9a07eef,9a17c583-eae4-33d2-122a-0becefcad808,Zhang Na,48,GB,advocacy,2120233.54,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-13""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-27T16:15:00+08:00
be7832e0-f050-3f99-0b95-9534df991c0e,58f18fa8-123b-9863-2adc-64ed54103078,Wang Na,62,CN,growth,681086.84,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-14""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-01-24T13:22:00+08:00
89e79553-c60b-28f3-db3c-a0fd2fe5d739,1582f96b-c366-0ae5-6efd-6fc10a9991ac,Huang Xin,40,CN,onboarding,151098.59,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": false, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-15""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-22T15:02:00+08:00
37beb839-1f5c-a86f-fa53-d522c6f8ff5f,c9f8648b-6f3c-bce9-41dc-989242895805,Zhao Ming,33,CN,activation,3817734.85,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-16""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-04T10:00:00+08:00
b558cc4c-fb3e-ac36-23b7-59ac1692ddbd,df76c179-9f74-c95b-93be-349b548872d8,Liu Xin,44,CN,growth,31095888.33,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""CityHospital"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-17""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-01-10T16:39:00+08:00
fc4bc15b-e369-3dea-4560-5ed7537ae52c,a82aff44-1e2a-91fc-387c-dd62bc6adf93,Li Fang,22,CN,growth,2052917.18,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-18""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""HIGH""}}",2026-01-14T09:24:00+08:00
c8e73ff2-1882-90cf-8ebd-c204fdd0fbf5,94da5859-7ba1-b329-43b4-1bdbb17454b4,Yang Lei,31,GB,growth,1072443.51,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-19""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-03-09T11:52:00+08:00
cb4d13c4-db24-6c33-6aeb-cf19a08fbad7,df76c179-9f74-c95b-93be-349b548872d8,Zhao Wei,39,CN,onboarding,4233479.44,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-20""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-02-20T13:18:00+08:00
c7ef968c-f0ea-1300-c0b1-c123fe98f2a8,4114e7a5-c1d7-9e5c-752d-3135980ccb69,Liu Jie,48,US,retention,36257604.54,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""DIGITAL_ONLY"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-21""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-02-15T17:31:00+08:00
f3d0540d-bc2f-9a0e-34e2-8241d3520260,32aad2ec-ee18-5198-7a55-8b87e5682272,Liu Ming,29,CN,growth,201378.58,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-10-22""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""LOW""}}",2026-03-09T13:26:00+08:00
00b7d954-ba27-4b2c-2508-224072816dcb,f96bc245-c663-20a3-b726-b09e5264d4e5,Chen Hao,19,CN,onboarding,2721676.20,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""VIP""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-10-23""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""HIGH""}}",2026-02-27T12:39:00+08:00
4ab38995-c61d-20b2-4026-ce2fbf684d9d,b0b2c6c6-514f-1cbb-7762-b7acbbe7a046,Chen Ming,75,SG,activation,822118.98,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""DIGITAL_ONLY"", ""VIP""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-10-24""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""HIGH""}}",2026-03-03T09:05:00+08:00
3d5e5111-4260-c64c-b694-aa8a962a90e0,659eb8e4-3df6-ebe0-a6d8-ad973cabe63a,Wang Na,35,GB,growth,1149309.71,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-25""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-16T09:27:00+08:00
6bd5739e-c2aa-32ee-c8e4-3c7d3e028b9b,cc72b8a2-0cb2-f07d-15c0-0be4e9d97b02,Zhao Fang,67,HK,onboarding,6721863.17,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-26""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-05T09:28:00+08:00
b3c69a80-ad31-3502-1c96-f0263bdeb836,5fee1df4-a560-d640-c5a5-5825247766a8,Zhao Fang,37,CN,growth,1163817.50,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-10-27""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""VERY_HIGH""}}",2026-03-26T14:07:00+08:00
653d326c-b86b-6d32-06dc-6c0a00897487,476cdf7e-d040-613f-53ce-edf88a68995e,Huang Xin,35,CN,retention,2431412.74,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-28""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-03-28T18:19:00+08:00
30602c2a-7348-78e9-1eb4-7a668947a5d7,d67ba211-5234-7ed7-ecb4-8a70bdcb403e,Chen Jie,73,CN,onboarding,12440033.11,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-29""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-14T12:13:00+08:00
0e223e13-92ee-772b-5c67-ed49b508bc43,cd5639c9-d5ad-4f81-d9be-b851fe13b0af,Yang Ming,21,US,growth,7623327.38,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-10-30""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-04T10:49:00+08:00
093c0666-679b-d827-78f2-988444007be4,7394df7a-0fbc-ad56-048f-fc7b16912952,Zhao Wei,37,CN,activation,5340355.84,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": false, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-10-31""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-14T18:39:00+08:00
aa5a747f-28d9-748a-4ef0-3685020accff,84541461-00dc-342a-567b-5787e8489175,Wang Ming,65,CN,retention,25346692.34,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-11-01""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-02-13T12:48:00+08:00
af0999a8-1758-14ea-b984-c77129564e2b,d0731555-9d20-dad5-2f68-eef43398de9a,Yang Ming,30,SG,advocacy,6126385.09,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-11-02""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""MEDIUM""}}",2026-02-01T12:00:00+08:00
aafc5d76-8aef-04b4-8376-4589e7115529,b4eca884-d809-db28-6abe-eb4c0ba9a907,Li Jie,78,CN,activation,1356507.76,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-11-03""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-01-10T16:16:00+08:00
76871962-72f6-0add-a430-509c54b82ab4,9513e419-4ec4-6c15-3a11-62c118724d25,Yang Fang,27,CN,retention,85770.18,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-11-04""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""VERY_HIGH""}}",2026-03-15T09:33:00+08:00
899152ea-cca6-433f-a8dd-d063bd29c775,a804f7d3-2d40-816d-11cb-3bc3c3889f62,Zhang Na,69,CN,activation,4573012.41,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-11-05""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-03-03T12:02:00+08:00
f76794a3-667b-9372-a4e5-48000c922d8f,c7784f95-f821-0742-a7b7-3870c1aa76bb,Li Hao,54,CN,onboarding,8611.97,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-11-06""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""VERY_HIGH""}}",2026-03-02T14:25:00+08:00
c3029d15-e997-48c2-8e58-e5cff53458bc,20c970af-b441-119b-0d4f-9969e1c2e8ac,Zhao Wei,83,HK,onboarding,273060.97,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-11-07""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-03-07T14:42:00+08:00
75a00ffd-5018-9d9c-d87f-7da75ee008f6,ad4676b3-b55a-c85f-965c-ea061654d32a,Li Jie,23,CN,activation,160959.68,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-11-08""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-03-05T13:38:00+08:00
738b570c-6082-c655-6f03-f7c00e3d0325,9f1b67f9-9102-e31f-44d4-9f298b80abaf,Chen Jie,74,US,activation,813315.84,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-11-09""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-04T14:56:00+08:00
2518ac35-4d1d-22f0-d5fb-5b32249e6f78,4926c756-a8b6-563a-98be-8aaa73c705ec,Zhao Jie,43,HK,retention,177283.29,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-11-10""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-20T12:16:00+08:00
